Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-05T00:00+02:00;2022-05-06T00:00+02:00;05.05.2022;1;9241;100;24;24;0;0;100;8710;531;151;141;216;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-05T00:00+02:00;2022-05-06T00:00+02:00;05.05.2022;2;9203;100;24;24;0;0;100;8671;532;144;151;211;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-05T00:00+02:00;2022-05-06T00:00+02:00;05.05.2022;Totalt i retning Kvaløya;9241;100;24;24;0;0;100;8710;531;151;141;216;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-05T00:00+02:00;2022-05-06T00:00+02:00;05.05.2022;Totalt i retning Tromsø;9203;100;24;24;0;0;100;8671;532;144;151;211;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-05T00:00+02:00;2022-05-06T00:00+02:00;05.05.2022;Totalt;18444;100;24;24;0;0;100;17381;1063;295;292;427;49;49;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-06T00:00+02:00;2022-05-07T00:00+02:00;06.05.2022;1;9020;100;24;24;0;0;100;8515;505;122;171;202;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-06T00:00+02:00;2022-05-07T00:00+02:00;06.05.2022;2;8869;100;24;24;0;1;99,99;8368;500;123;158;207;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-06T00:00+02:00;2022-05-07T00:00+02:00;06.05.2022;Totalt i retning Kvaløya;9020;100;24;24;0;0;100;8515;505;122;171;202;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-06T00:00+02:00;2022-05-07T00:00+02:00;06.05.2022;Totalt i retning Tromsø;8869;100;24;24;0;1;99,99;8368;500;123;158;207;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-06T00:00+02:00;2022-05-07T00:00+02:00;06.05.2022;Totalt;17889;100;24;24;0;1;99,99;16883;1005;245;329;409;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-07T00:00+02:00;2022-05-08T00:00+02:00;07.05.2022;1;6618;100;24;24;0;0;100;6414;204;57;42;102;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-07T00:00+02:00;2022-05-08T00:00+02:00;07.05.2022;2;6539;100;24;24;0;0;100;6340;199;44;45;107;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-07T00:00+02:00;2022-05-08T00:00+02:00;07.05.2022;Totalt i retning Kvaløya;6618;100;24;24;0;0;100;6414;204;57;42;102;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-07T00:00+02:00;2022-05-08T00:00+02:00;07.05.2022;Totalt i retning Tromsø;6539;100;24;24;0;0;100;6340;199;44;45;107;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-07T00:00+02:00;2022-05-08T00:00+02:00;07.05.2022;Totalt;13157;100;24;24;0;0;100;12754;403;101;87;209;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-08T00:00+02:00;2022-05-09T00:00+02:00;08.05.2022;1;5369;100;24;24;0;0;100;5202;167;29;50;86;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-08T00:00+02:00;2022-05-09T00:00+02:00;08.05.2022;2;5634;100;24;24;0;0;100;5457;177;35;58;84;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-08T00:00+02:00;2022-05-09T00:00+02:00;08.05.2022;Totalt i retning Kvaløya;5370;100;24;24;0;0;100;5203;167;29;50;86;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-08T00:00+02:00;2022-05-09T00:00+02:00;08.05.2022;Totalt i retning Tromsø;5633;100;24;24;0;0;100;5456;177;35;58;84;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-08T00:00+02:00;2022-05-09T00:00+02:00;08.05.2022;Totalt;11003;100;24;24;0;0;100;10659;344;64;108;170;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-09T00:00+02:00;2022-05-10T00:00+02:00;09.05.2022;1;9022;100;24;24;0;0;100;8486;536;138;173;204;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-09T00:00+02:00;2022-05-10T00:00+02:00;09.05.2022;2;9003;100;24;24;0;0;100;8480;523;126;174;203;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-09T00:00+02:00;2022-05-10T00:00+02:00;09.05.2022;Totalt i retning Kvaløya;9022;100;24;24;0;0;100;8486;536;138;173;204;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-09T00:00+02:00;2022-05-10T00:00+02:00;09.05.2022;Totalt i retning Tromsø;9003;100;24;24;0;0;100;8480;523;126;174;203;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-09T00:00+02:00;2022-05-10T00:00+02:00;09.05.2022;Totalt;18025;100;24;24;0;0;100;16966;1059;264;347;407;41;41;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-10T00:00+02:00;2022-05-11T00:00+02:00;10.05.2022;1;9009;100;24;24;0;1;99,99;8448;560;137;184;215;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-10T00:00+02:00;2022-05-11T00:00+02:00;10.05.2022;2;9020;100;24;24;0;0;100;8467;553;135;183;211;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-10T00:00+02:00;2022-05-11T00:00+02:00;10.05.2022;Totalt i retning Kvaløya;9009;100;24;24;0;1;99,99;8448;560;137;184;215;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-10T00:00+02:00;2022-05-11T00:00+02:00;10.05.2022;Totalt i retning Tromsø;9020;100;24;24;0;0;100;8467;553;135;183;211;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-10T00:00+02:00;2022-05-11T00:00+02:00;10.05.2022;Totalt;18029;100;24;24;0;1;99,99;16915;1113;272;367;426;48;48;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-11T00:00+02:00;2022-05-12T00:00+02:00;11.05.2022;1;9342;100;24;24;0;4;99,96;8709;629;167;215;222;25;25;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-11T00:00+02:00;2022-05-12T00:00+02:00;11.05.2022;2;9282;100;24;24;0;3;99,97;8664;615;146;221;222;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-11T00:00+02:00;2022-05-12T00:00+02:00;11.05.2022;Totalt i retning Kvaløya;9342;100;24;24;0;4;99,96;8709;629;167;215;222;25;25;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-11T00:00+02:00;2022-05-12T00:00+02:00;11.05.2022;Totalt i retning Tromsø;9282;100;24;24;0;3;99,97;8664;615;146;221;222;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-11T00:00+02:00;2022-05-12T00:00+02:00;11.05.2022;Totalt;18624;100;24;24;0;7;99,96;17373;1244;313;436;444;51;51;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-12T00:00+02:00;2022-05-13T00:00+02:00;12.05.2022;1;9421;100;24;24;0;1;99,99;8809;611;175;191;221;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-12T00:00+02:00;2022-05-13T00:00+02:00;12.05.2022;2;9405;100;24;24;0;1;99,99;8785;619;169;206;220;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-12T00:00+02:00;2022-05-13T00:00+02:00;12.05.2022;Totalt i retning Kvaløya;9421;100;24;24;0;1;99,99;8809;611;175;191;221;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-12T00:00+02:00;2022-05-13T00:00+02:00;12.05.2022;Totalt i retning Tromsø;9405;100;24;24;0;1;99,99;8785;619;169;206;220;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-12T00:00+02:00;2022-05-13T00:00+02:00;12.05.2022;Totalt;18826;100;24;24;0;2;99,99;17594;1230;344;397;441;48;48;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-13T00:00+02:00;2022-05-14T00:00+02:00;13.05.2022;1;10105;100;24;24;0;2;99,98;9518;585;154;211;208;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-13T00:00+02:00;2022-05-14T00:00+02:00;13.05.2022;2;9710;100;24;24;0;0;100;9148;562;160;181;206;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-13T00:00+02:00;2022-05-14T00:00+02:00;13.05.2022;Totalt i retning Kvaløya;10105;100;24;24;0;2;99,98;9518;585;154;211;208;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-13T00:00+02:00;2022-05-14T00:00+02:00;13.05.2022;Totalt i retning Tromsø;9710;100;24;24;0;0;100;9148;562;160;181;206;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-13T00:00+02:00;2022-05-14T00:00+02:00;13.05.2022;Totalt;19815;100;24;24;0;2;99,99;18666;1147;314;392;414;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-14T00:00+02:00;2022-05-15T00:00+02:00;14.05.2022;1;7478;100;24;24;0;3;99,96;7224;251;52;87;110;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-14T00:00+02:00;2022-05-15T00:00+02:00;14.05.2022;2;7353;100;24;24;0;7;99,9;7099;247;65;73;105;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-14T00:00+02:00;2022-05-15T00:00+02:00;14.05.2022;Totalt i retning Kvaløya;7472;100;24;24;0;3;99,96;7218;251;52;87;110;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-14T00:00+02:00;2022-05-15T00:00+02:00;14.05.2022;Totalt i retning Tromsø;7359;100;24;24;0;7;99,9;7105;247;65;73;105;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-14T00:00+02:00;2022-05-15T00:00+02:00;14.05.2022;Totalt;14831;100;24;24;0;10;99,93;14323;498;117;160;215;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-15T00:00+02:00;2022-05-16T00:00+02:00;15.05.2022;1;5814;100;24;24;0;0;100;5581;233;68;79;84;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-15T00:00+02:00;2022-05-16T00:00+02:00;15.05.2022;2;6113;100;24;24;0;1;99,98;5870;242;61;98;82;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-15T00:00+02:00;2022-05-16T00:00+02:00;15.05.2022;Totalt i retning Kvaløya;5814;100;24;24;0;0;100;5581;233;68;79;84;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-15T00:00+02:00;2022-05-16T00:00+02:00;15.05.2022;Totalt i retning Tromsø;6113;100;24;24;0;1;99,98;5870;242;61;98;82;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-15T00:00+02:00;2022-05-16T00:00+02:00;15.05.2022;Totalt;11927;100;24;24;0;1;99,99;11451;475;129;177;166;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-16T00:00+02:00;2022-05-17T00:00+02:00;16.05.2022;1;9544;100;24;24;0;0;100;8973;571;158;184;203;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-16T00:00+02:00;2022-05-17T00:00+02:00;16.05.2022;2;9562;100;24;24;0;0;100;8981;581;161;191;202;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-16T00:00+02:00;2022-05-17T00:00+02:00;16.05.2022;Totalt i retning Kvaløya;9544;100;24;24;0;0;100;8973;571;158;184;203;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-16T00:00+02:00;2022-05-17T00:00+02:00;16.05.2022;Totalt i retning Tromsø;9562;100;24;24;0;0;100;8981;581;161;191;202;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-16T00:00+02:00;2022-05-17T00:00+02:00;16.05.2022;Totalt;19106;100;24;24;0;0;100;17954;1152;319;375;405;53;53;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-17T00:00+02:00;2022-05-18T00:00+02:00;17.05.2022;1;4969;100;24;24;0;0;100;4806;163;31;25;103;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-17T00:00+02:00;2022-05-18T00:00+02:00;17.05.2022;2;5103;100;24;24;0;0;100;4945;158;30;20;103;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-17T00:00+02:00;2022-05-18T00:00+02:00;17.05.2022;Totalt i retning Kvaløya;4968;100;24;24;0;0;100;4806;162;30;25;103;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-17T00:00+02:00;2022-05-18T00:00+02:00;17.05.2022;Totalt i retning Tromsø;5104;100;24;24;0;0;100;4945;159;31;20;103;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-17T00:00+02:00;2022-05-18T00:00+02:00;17.05.2022;Totalt;10072;100;24;24;0;0;100;9751;321;61;45;206;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-18T00:00+02:00;2022-05-19T00:00+02:00;18.05.2022;1;9624;100;24;24;0;0;100;8986;638;180;227;211;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-18T00:00+02:00;2022-05-19T00:00+02:00;18.05.2022;2;9587;100;24;24;0;0;100;8969;618;165;219;212;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-18T00:00+02:00;2022-05-19T00:00+02:00;18.05.2022;Totalt i retning Kvaløya;9624;100;24;24;0;0;100;8986;638;180;227;211;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-18T00:00+02:00;2022-05-19T00:00+02:00;18.05.2022;Totalt i retning Tromsø;9587;100;24;24;0;0;100;8969;618;165;219;212;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-18T00:00+02:00;2022-05-19T00:00+02:00;18.05.2022;Totalt;19211;100;24;24;0;0;100;17955;1256;345;446;423;42;42;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-19T00:00+02:00;2022-05-20T00:00+02:00;19.05.2022;1;10280;100;24;24;0;2;99,98;9646;632;185;205;214;28;28;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-19T00:00+02:00;2022-05-20T00:00+02:00;19.05.2022;2;10182;100;24;24;0;1;99,99;9539;642;188;212;215;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-19T00:00+02:00;2022-05-20T00:00+02:00;19.05.2022;Totalt i retning Kvaløya;10281;100;24;24;0;2;99,98;9647;632;185;205;214;28;28;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-19T00:00+02:00;2022-05-20T00:00+02:00;19.05.2022;Totalt i retning Tromsø;10181;100;24;24;0;1;99,99;9538;642;188;212;215;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-19T00:00+02:00;2022-05-20T00:00+02:00;19.05.2022;Totalt;20462;100;24;24;0;3;99,99;19185;1274;373;417;429;55;55;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-20T00:00+02:00;2022-05-21T00:00+02:00;20.05.2022;1;10074;100;24;24;0;0;100;9432;642;179;232;215;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-20T00:00+02:00;2022-05-21T00:00+02:00;20.05.2022;2;9711;100;24;24;0;1;99,99;9092;618;171;216;215;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-20T00:00+02:00;2022-05-21T00:00+02:00;20.05.2022;Totalt i retning Kvaløya;10073;100;24;24;0;0;100;9431;642;179;232;215;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-20T00:00+02:00;2022-05-21T00:00+02:00;20.05.2022;Totalt i retning Tromsø;9712;100;24;24;0;1;99,99;9093;618;171;216;215;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-20T00:00+02:00;2022-05-21T00:00+02:00;20.05.2022;Totalt;19785;100;24;24;0;1;99,99;18524;1260;350;448;430;32;32;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-21T00:00+02:00;2022-05-22T00:00+02:00;21.05.2022;1;7251;100;24;24;0;0;100;6970;281;79;94;103;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-21T00:00+02:00;2022-05-22T00:00+02:00;21.05.2022;2;7168;100;24;24;0;1;99,99;6883;284;79;97;105;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-21T00:00+02:00;2022-05-22T00:00+02:00;21.05.2022;Totalt i retning Kvaløya;7252;100;24;24;0;0;100;6970;282;80;94;103;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-21T00:00+02:00;2022-05-22T00:00+02:00;21.05.2022;Totalt i retning Tromsø;7167;100;24;24;0;1;99,99;6883;283;78;97;105;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-21T00:00+02:00;2022-05-22T00:00+02:00;21.05.2022;Totalt;14419;100;24;24;0;1;99,99;13853;565;158;191;208;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-22T00:00+02:00;2022-05-23T00:00+02:00;22.05.2022;1;6627;100;24;24;0;0;100;6344;283;75;109;93;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-22T00:00+02:00;2022-05-23T00:00+02:00;22.05.2022;2;7035;100;24;24;0;2;99,97;6752;281;61;129;88;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-22T00:00+02:00;2022-05-23T00:00+02:00;22.05.2022;Totalt i retning Kvaløya;6627;100;24;24;0;0;100;6344;283;75;109;93;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-22T00:00+02:00;2022-05-23T00:00+02:00;22.05.2022;Totalt i retning Tromsø;7035;100;24;24;0;2;99,97;6752;281;61;129;88;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-22T00:00+02:00;2022-05-23T00:00+02:00;22.05.2022;Totalt;13662;100;24;24;0;2;99,99;13096;564;136;238;181;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-23T00:00+02:00;2022-05-24T00:00+02:00;23.05.2022;1;10502;100;24;24;0;1;99,99;9804;697;193;261;219;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-23T00:00+02:00;2022-05-24T00:00+02:00;23.05.2022;2;10519;100;24;24;0;0;100;9830;689;184;259;223;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-23T00:00+02:00;2022-05-24T00:00+02:00;23.05.2022;Totalt i retning Kvaløya;10501;100;24;24;0;0;100;9804;697;193;261;219;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-23T00:00+02:00;2022-05-24T00:00+02:00;23.05.2022;Totalt i retning Tromsø;10520;100;24;24;0;1;99,99;9830;689;184;259;223;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-23T00:00+02:00;2022-05-24T00:00+02:00;23.05.2022;Totalt;21021;100;24;24;0;1;100;19634;1386;377;520;442;47;47;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;24.05.2022;1;10145;100;24;24;0;1;99,99;9446;698;192;273;209;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;24.05.2022;2;10136;100;24;24;0;1;99,99;9449;686;184;272;212;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;24.05.2022;Totalt i retning Kvaløya;10144;100;24;24;0;1;99,99;9445;698;192;273;209;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;24.05.2022;Totalt i retning Tromsø;10137;100;24;24;0;1;99,99;9450;686;184;272;212;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;24.05.2022;Totalt;20281;100;24;24;0;2;99,99;18895;1384;376;545;421;42;42;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;25.05.2022;1;11291;100;24;24;0;2;99,98;10461;828;249;336;214;29;29;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;25.05.2022;2;10539;100;24;24;0;2;99,98;9834;703;204;257;219;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;25.05.2022;Totalt i retning Kvaløya;11292;100;24;24;0;2;99,98;10462;828;249;336;214;29;29;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;25.05.2022;Totalt i retning Tromsø;10538;100;24;24;0;2;99,98;9833;703;204;257;219;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;25.05.2022;Totalt;21830;100;24;24;0;4;99,98;20295;1531;453;593;433;52;52;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;26.05.2022;1;7351;100;24;24;0;0;100;7066;285;88;98;86;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;26.05.2022;2;7264;100;24;24;0;2;99,97;6973;289;95;98;84;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;26.05.2022;Totalt i retning Kvaløya;7351;100;24;24;0;0;100;7066;285;88;98;86;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;26.05.2022;Totalt i retning Tromsø;7264;100;24;24;0;2;99,97;6973;289;95;98;84;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;26.05.2022;Totalt;14615;100;24;24;0;2;99,99;14039;574;183;196;170;25;25;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;27.05.2022;1;9034;100;24;24;0;1;99,99;8349;684;190;265;207;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;27.05.2022;2;8989;100;24;24;0;1;99,99;8322;666;165;265;210;26;25;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;27.05.2022;Totalt i retning Kvaløya;9032;100;24;24;0;0;100;8349;683;190;265;207;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;27.05.2022;Totalt i retning Tromsø;8991;100;24;24;0;2;99,98;8322;667;165;265;210;27;26;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;27.05.2022;Totalt;18023;100;24;24;0;2;99,99;16671;1350;355;530;417;48;47;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;28.05.2022;1;7048;100;24;24;0;0;100;6733;315;106;105;100;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;28.05.2022;2;7017;100;24;24;0;0;100;6717;300;84;108;103;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;28.05.2022;Totalt i retning Kvaløya;7049;100;24;24;0;0;100;6734;315;106;105;100;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;28.05.2022;Totalt i retning Tromsø;7016;100;24;24;0;0;100;6716;300;84;108;103;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;28.05.2022;Totalt;14065;100;24;24;0;0;100;13450;615;190;213;203;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;29.05.2022;1;6818;100;24;24;0;0;100;6509;309;111;98;93;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;29.05.2022;2;7602;100;24;24;0;1;99,99;7174;427;153;166;99;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;29.05.2022;Totalt i retning Kvaløya;6818;100;24;24;0;0;100;6509;309;111;98;93;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;29.05.2022;Totalt i retning Tromsø;7602;100;24;24;0;1;99,99;7174;427;153;166;99;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;29.05.2022;Totalt;14420;100;24;24;0;1;99,99;13683;736;264;264;192;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;30.05.2022;1;10572;100;24;24;0;1;99,99;9839;732;228;270;215;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;30.05.2022;2;10456;100;24;24;0;1;99,99;9744;711;188;282;212;29;29;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;30.05.2022;Totalt i retning Kvaløya;10572;100;24;24;0;1;99,99;9839;732;228;270;215;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;30.05.2022;Totalt i retning Tromsø;10456;100;24;24;0;1;99,99;9744;711;188;282;212;29;29;0
